name,arm,distance,condition,layer,rank,token
Bruno,inferred,2,baseline,21,15, believable
Bruno,inferred,2,baseline,21,16, quirky
Bruno,inferred,2,baseline,21,17, perhaps
Bruno,inferred,2,baseline,21,18, sneaky
Bruno,inferred,2,baseline,21,19, calm
Bruno,inferred,2,baseline,21,20, evidently
Bruno,inferred,2,baseline,22,1, probably
Bruno,inferred,2,baseline,22,2, likely
Bruno,inferred,2,baseline,22,3, lazy
Bruno,inferred,2,baseline,22,4, quiet
Bruno,inferred,2,baseline,22,5, evidently
Bruno,inferred,2,baseline,22,6, unlikely
Bruno,inferred,2,baseline,22,7, cynical
Bruno,inferred,2,baseline,22,8, enigmatic
Bruno,inferred,2,baseline,22,9, unassuming
Bruno,inferred,2,baseline,22,10, nonchal
Bruno,inferred,2,baseline,22,11, quirky
Bruno,inferred,2,baseline,22,12, grumpy
Bruno,inferred,2,baseline,22,13, laziness
Bruno,inferred,2,baseline,22,14, quietly
Bruno,inferred,2,baseline,22,15, inquisitive
Bruno,inferred,2,baseline,22,16, someone
Bruno,inferred,2,baseline,22,17, arrogant
Bruno,inferred,2,baseline,22,18, believable
Bruno,inferred,2,baseline,22,19, presumably
Bruno,inferred,2,baseline,22,20, mysterious
Bruno,inferred,2,baseline,23,1, probably
Bruno,inferred,2,baseline,23,2, likely
Bruno,inferred,2,baseline,23,3, unlikely
Bruno,inferred,2,baseline,23,4, lazy
Bruno,inferred,2,baseline,23,5, arrogant
Bruno,inferred,2,baseline,23,6, quiet
Bruno,inferred,2,baseline,23,7, cynical
Bruno,inferred,2,baseline,23,8, grumpy
Bruno,inferred,2,baseline,23,9, quirky
Bruno,inferred,2,baseline,23,10, lonely
Bruno,inferred,2,baseline,23,11, enigmatic
Bruno,inferred,2,baseline,23,12, hardworking
Bruno,inferred,2,baseline,23,13, probable
Bruno,inferred,2,baseline,23,14, inquisitive
Bruno,inferred,2,baseline,23,15,likely
Bruno,inferred,2,baseline,23,16, evidently
Bruno,inferred,2,baseline,23,17, unassuming
Bruno,inferred,2,baseline,23,18, ambiguous
Bruno,inferred,2,baseline,23,19, nonchal
Bruno,inferred,2,baseline,23,20, believable
Bruno,inferred,2,baseline,24,1, probably
Bruno,inferred,2,baseline,24,2, likely
Bruno,inferred,2,baseline,24,3, lazy
Bruno,inferred,2,baseline,24,4, laziness
Bruno,inferred,2,baseline,24,5, unlikely
Bruno,inferred,2,baseline,24,6, cynical
Bruno,inferred,2,baseline,24,7, grumpy
Bruno,inferred,2,baseline,24,8, quiet
Bruno,inferred,2,baseline,24,9, arrogant
Bruno,inferred,2,baseline,24,10, lonely
Bruno,inferred,2,baseline,24,11, believable
Bruno,inferred,2,baseline,24,12, hardworking
Bruno,inferred,2,baseline,24,13, cautious
Bruno,inferred,2,baseline,24,14, trustworthy
Bruno,inferred,2,baseline,24,15, nonchal
Bruno,inferred,2,baseline,24,16, suspicious
Bruno,inferred,2,baseline,24,17, quirky
Bruno,inferred,2,baseline,24,18, skeptical
Bruno,inferred,2,baseline,24,19, selfish
Bruno,inferred,2,baseline,24,20, unassuming
Bruno,inferred,2,baseline,25,1, lazy
Bruno,inferred,2,baseline,25,2, laziness
Bruno,inferred,2,baseline,25,3, likely
Bruno,inferred,2,baseline,25,4, probably
Bruno,inferred,2,baseline,25,5, cynical
Bruno,inferred,2,baseline,25,6, arrogant
Bruno,inferred,2,baseline,25,7, cautious
Bruno,inferred,2,baseline,25,8, complacent
Bruno,inferred,2,baseline,25,9, grumpy
Bruno,inferred,2,baseline,25,10, quiet
Bruno,inferred,2,baseline,25,11, unlikely
Bruno,inferred,2,baseline,25,12, skeptical
Bruno,inferred,2,baseline,25,13, hesitant
Bruno,inferred,2,baseline,25,14, selfish
Bruno,inferred,2,baseline,25,15,lazy
Bruno,inferred,2,baseline,25,16, nonchal
Bruno,inferred,2,baseline,25,17, hardworking
Bruno,inferred,2,baseline,25,18, Lazy
Bruno,inferred,2,baseline,25,19, reluctant
Bruno,inferred,2,baseline,25,20, lonely
Bruno,inferred,2,baseline,26,1, lazy
Bruno,inferred,2,baseline,26,2, likely
Bruno,inferred,2,baseline,26,3, probably
Bruno,inferred,2,baseline,26,4, laziness
Bruno,inferred,2,baseline,26,5, cynical
Bruno,inferred,2,baseline,26,6, arrogant
Bruno,inferred,2,baseline,26,7, cautious
Bruno,inferred,2,baseline,26,8, complacent
Bruno,inferred,2,baseline,26,9, unlikely
Bruno,inferred,2,baseline,26,10, grumpy
Bruno,inferred,2,baseline,26,11, hesitant
Bruno,inferred,2,baseline,26,12, skeptical
Bruno,inferred,2,baseline,26,13, reluctant
Bruno,inferred,2,baseline,26,14, quiet
Bruno,inferred,2,baseline,26,15, suspicious
Bruno,inferred,2,baseline,26,16, most
Bruno,inferred,2,baseline,26,17, lonely
Bruno,inferred,2,baseline,26,18, selfish
Bruno,inferred,2,baseline,26,19,lazy
Bruno,inferred,2,baseline,26,20,likely
Bruno,inferred,2,scene,13,1,"\""."
Bruno,inferred,2,scene,13,2,".\"""
Bruno,inferred,2,scene,13,3,...\
Bruno,inferred,2,scene,13,4,"..."","
Bruno,inferred,2,scene,13,5,"..."""
Bruno,inferred,2,scene,13,6,}.
Bruno,inferred,2,scene,13,7,}...
Bruno,inferred,2,scene,13,8,"...."""
Bruno,inferred,2,scene,13,9,"!""."
Bruno,inferred,2,scene,13,10, \...
Bruno,inferred,2,scene,13,11,"..."";"
Bruno,inferred,2,scene,13,12,\...
Bruno,inferred,2,scene,13,13,"...',"
Bruno,inferred,2,scene,13,14,...'
Bruno,inferred,2,scene,13,15,...</
Bruno,inferred,2,scene,13,16,.\\
Bruno,inferred,2,scene,13,17,.}
Bruno,inferred,2,scene,13,18,!...
Bruno,inferred,2,scene,13,19,.....
Bruno,inferred,2,scene,13,20,....
Bruno,inferred,2,scene,14,1,...\
Bruno,inferred,2,scene,14,2,"\""."
Bruno,inferred,2,scene,14,3,".\"""
Bruno,inferred,2,scene,14,4,...</
Bruno,inferred,2,scene,14,5,}...
Bruno,inferred,2,scene,14,6, \...
Bruno,inferred,2,scene,14,7,.}\
Bruno,inferred,2,scene,14,8,"..."","
Bruno,inferred,2,scene,14,9,}.
Bruno,inferred,2,scene,14,10,"...',"
Bruno,inferred,2,scene,14,11,\...
Bruno,inferred,2,scene,14,12,?}
Bruno,inferred,2,scene,14,13,}\
Bruno,inferred,2,scene,14,14,"..."""
Bruno,inferred,2,scene,14,15,...'
Bruno,inferred,2,scene,14,16,.}
Bruno,inferred,2,scene,14,17,"..."";"
Bruno,inferred,2,scene,14,18,</h1>
Bruno,inferred,2,scene,14,19,.\\
Bruno,inferred,2,scene,14,20,"...."""
Bruno,inferred,2,scene,15,1,...\
Bruno,inferred,2,scene,15,2,"\""."
Bruno,inferred,2,scene,15,3,}.
Bruno,inferred,2,scene,15,4,...?
Bruno,inferred,2,scene,15,5,".\"""
Bruno,inferred,2,scene,15,6,"..."""
Bruno,inferred,2,scene,15,7,"...."""
Bruno,inferred,2,scene,15,8,.....
Bruno,inferred,2,scene,15,9,}...
Bruno,inferred,2,scene,15,10,...</
Bruno,inferred,2,scene,15,11,....
Bruno,inferred,2,scene,15,12,"..."","
Bruno,inferred,2,scene,15,13,...
Bruno,inferred,2,scene,15,14,!...
Bruno,inferred,2,scene,15,15,"!""."
Bruno,inferred,2,scene,15,16, \...
Bruno,inferred,2,scene,15,17,"..."";"
Bruno,inferred,2,scene,15,18,:...
Bruno,inferred,2,scene,15,19,?}
Bruno,inferred,2,scene,15,20,"?""."
Bruno,inferred,2,scene,16,1,...\
Bruno,inferred,2,scene,16,2,...?
Bruno,inferred,2,scene,16,3,.....
Bruno,inferred,2,scene,16,4,:...
Bruno,inferred,2,scene,16,5,....
Bruno,inferred,2,scene,16,6,?\
Bruno,inferred,2,scene,16,7,...
Bruno,inferred,2,scene,16,8,!...
Bruno,inferred,2,scene,16,9,"\""."
Bruno,inferred,2,scene,16,10,}.
Bruno,inferred,2,scene,16,11,"...."""
Bruno,inferred,2,scene,16,12, _____
Bruno,inferred,2,scene,16,13,...).
Bruno,inferred,2,scene,16,14,!\
Bruno,inferred,2,scene,16,15,}...
Bruno,inferred,2,scene,16,16,"..."""
Bruno,inferred,2,scene,16,17, ....
Bruno,inferred,2,scene,16,18,"..."","
Bruno,inferred,2,scene,16,19,"!""."
Bruno,inferred,2,scene,16,20, ____________
Bruno,inferred,2,scene,17,1, likely
Bruno,inferred,2,scene,17,2, because
Bruno,inferred,2,scene,17,3, probably
Bruno,inferred,2,scene,17,4, believed
Bruno,inferred,2,scene,17,5, jokes
Bruno,inferred,2,scene,17,6, indeed
Bruno,inferred,2,scene,17,7, _____
Bruno,inferred,2,scene,17,8,!...
Bruno,inferred,2,scene,17,9, joke
Bruno,inferred,2,scene,17,10,...
Bruno,inferred,2,scene,17,11, fishing
Bruno,inferred,2,scene,17,12, located
Bruno,inferred,2,scene,17,13,....
Bruno,inferred,2,scene,17,14, depicted
Bruno,inferred,2,scene,17,15, portrayed
Bruno,inferred,2,scene,17,16, sarcasm
Bruno,inferred,2,scene,17,17,.....
Bruno,inferred,2,scene,17,18, Likely
Bruno,inferred,2,scene,17,19, known
Bruno,inferred,2,scene,17,20, choice
Bruno,inferred,2,scene,18,1, likely
Bruno,inferred,2,scene,18,2, probably
Bruno,inferred,2,scene,18,3, because
Bruno,inferred,2,scene,18,4, believed
Bruno,inferred,2,scene,18,5, believable
Bruno,inferred,2,scene,18,6, depicted
Bruno,inferred,2,scene,18,7, jokes
Bruno,inferred,2,scene,18,8, portrayed
Bruno,inferred,2,scene,18,9, indeed
Bruno,inferred,2,scene,18,10, fictional
Bruno,inferred,2,scene,18,11, unlikely
Bruno,inferred,2,scene,18,12, ironic
Bruno,inferred,2,scene,18,13, possible
Bruno,inferred,2,scene,18,14, probable
Bruno,inferred,2,scene,18,15, located
Bruno,inferred,2,scene,18,16, humorous
Bruno,inferred,2,scene,18,17, described
Bruno,inferred,2,scene,18,18, sarcasm
Bruno,inferred,2,scene,18,19, humble
Bruno,inferred,2,scene,18,20, funny
Bruno,inferred,2,scene,19,1, likely
Bruno,inferred,2,scene,19,2, his
Bruno,inferred,2,scene,19,3, probably
Bruno,inferred,2,scene,19,4, portrayed
Bruno,inferred,2,scene,19,5, believed
Bruno,inferred,2,scene,19,6, himself
Bruno,inferred,2,scene,19,7, described
Bruno,inferred,2,scene,19,8, depicted
Bruno,inferred,2,scene,19,9, located
Bruno,inferred,2,scene,19,10, believable
Bruno,inferred,2,scene,19,11, someone
Bruno,inferred,2,scene,19,12, because
Bruno,inferred,2,scene,19,13, unlikely
Bruno,inferred,2,scene,19,14, shown
Bruno,inferred,2,scene,19,15, probable
Bruno,inferred,2,scene,19,16, humble
Bruno,inferred,2,scene,19,17, Likely
Bruno,inferred,2,scene,19,18, possible
Bruno,inferred,2,scene,19,19, fictional
Bruno,inferred,2,scene,19,20, tasked
Bruno,inferred,2,scene,20,1, likely
Bruno,inferred,2,scene,20,2, probably
Bruno,inferred,2,scene,20,3, hardworking
Bruno,inferred,2,scene,20,4, described
Bruno,inferred,2,scene,20,5, someone
Bruno,inferred,2,scene,20,6, portrayed
Bruno,inferred,2,scene,20,7, humble
Bruno,inferred,2,scene,20,8, knowledgeable
Bruno,inferred,2,scene,20,9, believable
Bruno,inferred,2,scene,20,10, quiet
Bruno,inferred,2,scene,20,11, unlikely
Bruno,inferred,2,scene,20,12, depicted
Bruno,inferred,2,scene,20,13, located
Bruno,inferred,2,scene,20,14, typically
Bruno,inferred,2,scene,20,15, believed
Bruno,inferred,2,scene,20,16, talented
Bruno,inferred,2,scene,20,17, known
Bruno,inferred,2,scene,20,18, tasked
Bruno,inferred,2,scene,20,19, trustworthy
Bruno,inferred,2,scene,20,20, ____
Bruno,inferred,2,scene,21,1, probably
Bruno,inferred,2,scene,21,2, likely
Bruno,inferred,2,scene,21,3, someone
Bruno,inferred,2,scene,21,4, hardworking
Bruno,inferred,2,scene,21,5, presumably
Bruno,inferred,2,scene,21,6, typically
Bruno,inferred,2,scene,21,7, quiet
Bruno,inferred,2,scene,21,8, humble
Bruno,inferred,2,scene,21,9, knowledgeable
Bruno,inferred,2,scene,21,10, described
Bruno,inferred,2,scene,21,11, somebody
Bruno,inferred,2,scene,21,12, believable
Bruno,inferred,2,scene,21,13, Likely
Bruno,inferred,2,scene,21,14, undoubtedly
Bruno,inferred,2,scene,21,15, usually
Bruno,inferred,2,scene,21,16, evidently
Bruno,inferred,2,scene,21,17, ____
Bruno,inferred,2,scene,21,18, unlikely
Bruno,inferred,2,scene,21,19, obviously
Bruno,inferred,2,scene,21,20, trustworthy
Bruno,inferred,2,scene,22,1, likely
Bruno,inferred,2,scene,22,2, probably
Bruno,inferred,2,scene,22,3, presumably
Bruno,inferred,2,scene,22,4, hardworking
Bruno,inferred,2,scene,22,5, unlikely
Bruno,inferred,2,scene,22,6, knowledgeable
Bruno,inferred,2,scene,22,7, described
Bruno,inferred,2,scene,22,8, undoubtedly
Bruno,inferred,2,scene,22,9, portrayed
Bruno,inferred,2,scene,22,10, someone
Bruno,inferred,2,scene,22,11, evidently
Bruno,inferred,2,scene,22,12, tasked
Bruno,inferred,2,scene,22,13, Likely
Bruno,inferred,2,scene,22,14, typically
Bruno,inferred,2,scene,22,15,likely
Bruno,inferred,2,scene,22,16, humble
Bruno,inferred,2,scene,22,17, unassuming
Bruno,inferred,2,scene,22,18, depicted
Bruno,inferred,2,scene,22,19, believable
Bruno,inferred,2,scene,22,20, arguably
Bruno,inferred,2,scene,23,1, likely
Bruno,inferred,2,scene,23,2, probably
Bruno,inferred,2,scene,23,3, described
Bruno,inferred,2,scene,23,4, unlikely
Bruno,inferred,2,scene,23,5, portrayed
Bruno,inferred,2,scene,23,6, Likely
Bruno,inferred,2,scene,23,7,likely
Bruno,inferred,2,scene,23,8, hardworking
Bruno,inferred,2,scene,23,9, knowledgeable
Bruno,inferred,2,scene,23,10, undoubtedly
Bruno,inferred,2,scene,23,11, depicted
Bruno,inferred,2,scene,23,12, presumably
Bruno,inferred,2,scene,23,13, probable
Bruno,inferred,2,scene,23,14, someone
Bruno,inferred,2,scene,23,15, evidently
Bruno,inferred,2,scene,23,16, believable
Bruno,inferred,2,scene,23,17, trustworthy
Bruno,inferred,2,scene,23,18, tasked
Bruno,inferred,2,scene,23,19, arguably
Bruno,inferred,2,scene,23,20, characterized
Bruno,inferred,2,scene,24,1, likely
Bruno,inferred,2,scene,24,2, probably
Bruno,inferred,2,scene,24,3, described
Bruno,inferred,2,scene,24,4, portrayed
Bruno,inferred,2,scene,24,5, unlikely
Bruno,inferred,2,scene,24,6, depicted
Bruno,inferred,2,scene,24,7,likely
Bruno,inferred,2,scene,24,8, trustworthy
Bruno,inferred,2,scene,24,9, hardworking
Bruno,inferred,2,scene,24,10, Likely
Bruno,inferred,2,scene,24,11, believable
Bruno,inferred,2,scene,24,12, knowledgeable
Bruno,inferred,2,scene,24,13, presumably
Bruno,inferred,2,scene,24,14, undoubtedly
Bruno,inferred,2,scene,24,15, describing
Bruno,inferred,2,scene,24,16, probable
Bruno,inferred,2,scene,24,17, evidently
Bruno,inferred,2,scene,24,18, reliable
Bruno,inferred,2,scene,24,19, dependable
Bruno,inferred,2,scene,24,20, characterized
Bruno,inferred,2,scene,25,1, likely
Bruno,inferred,2,scene,25,2, probably
Bruno,inferred,2,scene,25,3, described
Bruno,inferred,2,scene,25,4, portrayed
Bruno,inferred,2,scene,25,5, most
Bruno,inferred,2,scene,25,6, depicted
Bruno,inferred,2,scene,25,7,likely
Bruno,inferred,2,scene,25,8, unlikely
Bruno,inferred,2,scene,25,9, Likely
Bruno,inferred,2,scene,25,10, hardworking
Bruno,inferred,2,scene,25,11, probable
Bruno,inferred,2,scene,25,12, knowledgeable
Bruno,inferred,2,scene,25,13, presumably
Bruno,inferred,2,scene,25,14, trustworthy
Bruno,inferred,2,scene,25,15, undoubtedly
Bruno,inferred,2,scene,25,16, describing
Bruno,inferred,2,scene,25,17,probably
Bruno,inferred,2,scene,25,18, believable
Bruno,inferred,2,scene,25,19, shown
Bruno,inferred,2,scene,25,20, characterized
Bruno,inferred,2,scene,26,1, likely
Bruno,inferred,2,scene,26,2, probably
Bruno,inferred,2,scene,26,3, described
Bruno,inferred,2,scene,26,4, most
Bruno,inferred,2,scene,26,5,likely
Bruno,inferred,2,scene,26,6, unlikely
Bruno,inferred,2,scene,26,7, portrayed
Bruno,inferred,2,scene,26,8, Likely
Bruno,inferred,2,scene,26,9, depicted
Bruno,inferred,2,scene,26,10, undoubtedly
Bruno,inferred,2,scene,26,11, hardworking
Bruno,inferred,2,scene,26,12, probable
Bruno,inferred,2,scene,26,13, knowledgeable
Bruno,inferred,2,scene,26,14, trustworthy
Bruno,inferred,2,scene,26,15, presumably
Bruno,inferred,2,scene,26,16, describing
Bruno,inferred,2,scene,26,17,probably
Bruno,inferred,2,scene,26,18, known
Bruno,inferred,2,scene,26,19, evidently
Bruno,inferred,2,scene,26,20, clearly
Bruno,inferred,2,control,13,1,"\""."
Bruno,inferred,2,control,13,2,".\"""
Bruno,inferred,2,control,13,3,...\
Bruno,inferred,2,control,13,4, \...
Bruno,inferred,2,control,13,5,\...
Bruno,inferred,2,control,13,6,"..."","
Bruno,inferred,2,control,13,7,",\"""
Bruno,inferred,2,control,13,8,"..."""
Bruno,inferred,2,control,13,9,"\"","
Bruno,inferred,2,control,13,10,}...
Bruno,inferred,2,control,13,11,"\"""
Bruno,inferred,2,control,13,12,"...',"
Bruno,inferred,2,control,13,13,"...."""
Bruno,inferred,2,control,13,14," \"""
Bruno,inferred,2,control,13,15,}.
Bruno,inferred,2,control,13,16,"..."";"
Bruno,inferred,2,control,13,17,"!""."
Bruno,inferred,2,control,13,18,"...,"
Bruno,inferred,2,control,13,19,...'
Bruno,inferred,2,control,13,20,"\"":"
Bruno,inferred,2,control,14,1,...\
Bruno,inferred,2,control,14,2,"\""."
Bruno,inferred,2,control,14,3,".\"""
Bruno,inferred,2,control,14,4, \...
Bruno,inferred,2,control,14,5,\...
Bruno,inferred,2,control,14,6,",\"""
Bruno,inferred,2,control,14,7,.\\
Bruno,inferred,2,control,14,8,...\...\
Bruno,inferred,2,control,14,9,"..."","
Bruno,inferred,2,control,14,10,"...',"
Bruno,inferred,2,control,14,11,!\
Bruno,inferred,2,control,14,12,"\""\"
Bruno,inferred,2,control,14,13,}...
Bruno,inferred,2,control,14,14,...</
Bruno,inferred,2,control,14,15,.\
Bruno,inferred,2,control,14,16," \"""
Bruno,inferred,2,control,14,17,...'
Bruno,inferred,2,control,14,18,"\"","
Bruno,inferred,2,control,14,19,.}\
Bruno,inferred,2,control,14,20,"..."";"
Bruno,inferred,2,control,15,1,"\""."
Bruno,inferred,2,control,15,2,".\"""
Bruno,inferred,2,control,15,3,...\
Bruno,inferred,2,control,15,4,}.
Bruno,inferred,2,control,15,5,\...
Bruno,inferred,2,control,15,6, \...
Bruno,inferred,2,control,15,7," \"""
Bruno,inferred,2,control,15,8,.....
Bruno,inferred,2,control,15,9,!\
Bruno,inferred,2,control,15,10,....
Bruno,inferred,2,control,15,11,.\
Bruno,inferred,2,control,15,12,...
Bruno,inferred,2,control,15,13,!...
Bruno,inferred,2,control,15,14,...).
Bruno,inferred,2,control,15,15,}...
Bruno,inferred,2,control,15,16,"..."","
Bruno,inferred,2,control,15,17,"...."""
Bruno,inferred,2,control,15,18,"!""."
Bruno,inferred,2,control,15,19,!.
Bruno,inferred,2,control,15,20,",\"""
Bruno,inferred,2,control,16,1,...\
Bruno,inferred,2,control,16,2,"\""."
Bruno,inferred,2,control,16,3,".\"""
Bruno,inferred,2,control,16,4,!\
Bruno,inferred,2,control,16,5,...).
Bruno,inferred,2,control,16,6,.....
Bruno,inferred,2,control,16,7,\...
Bruno,inferred,2,control,16,8,....
Bruno,inferred,2,control,16,9,}.
Bruno,inferred,2,control,16,10,.\
Bruno,inferred,2,control,16,11,...
Bruno,inferred,2,control,16,12,?\
Bruno,inferred,2,control,16,13, \...
Bruno,inferred,2,control,16,14,...?
Bruno,inferred,2,control,16,15,!...
Bruno,inferred,2,control,16,16,!.
Bruno,inferred,2,control,16,17,"!""."
Bruno,inferred,2,control,16,18,**.
Bruno,inferred,2,control,16,19,"..."","
Bruno,inferred,2,control,16,20," \"""
Bruno,inferred,2,control,17,1, because
Bruno,inferred,2,control,17,2, sarcasm
Bruno,inferred,2,control,17,3, sarcastic
Bruno,inferred,2,control,17,4, believed
Bruno,inferred,2,control,17,5, ironic
Bruno,inferred,2,control,17,6, likely
Bruno,inferred,2,control,17,7, humorous
Bruno,inferred,2,control,17,8, comedic
Bruno,inferred,2,control,17,9, cynicism
Bruno,inferred,2,control,17,10, humor
Bruno,inferred,2,control,17,11, quirky
Bruno,inferred,2,control,17,12, jokes
Bruno,inferred,2,control,17,13, laziness
Bruno,inferred,2,control,17,14, cynical
Bruno,inferred,2,control,17,15, eccentric
Bruno,inferred,2,control,17,16, joke
Bruno,inferred,2,control,17,17, arrogance
Bruno,inferred,2,control,17,18, humility
Bruno,inferred,2,control,17,19, sneaky
Bruno,inferred,2,control,17,20,!.
Bruno,inferred,2,control,18,1, sarcastic
Bruno,inferred,2,control,18,2, ironic
Bruno,inferred,2,control,18,3, quirky
Bruno,inferred,2,control,18,4, paradoxical
Bruno,inferred,2,control,18,5, sarcasm
Bruno,inferred,2,control,18,6, humorous
Bruno,inferred,2,control,18,7, comedic
Bruno,inferred,2,control,18,8, cynical
Bruno,inferred,2,control,18,9, cynicism
Bruno,inferred,2,control,18,10, sneaky
Bruno,inferred,2,control,18,11, humility
Bruno,inferred,2,control,18,12, grumpy
Bruno,inferred,2,control,18,13, narcissistic
Bruno,inferred,2,control,18,14, hypocrisy
Bruno,inferred,2,control,18,15, believed
Bruno,inferred,2,control,18,16, arrogance
Bruno,inferred,2,control,18,17, likely
Bruno,inferred,2,control,18,18, arrogant
Bruno,inferred,2,control,18,19, believable
Bruno,inferred,2,control,18,20, eccentric
Bruno,inferred,2,control,19,1, quirky
Bruno,inferred,2,control,19,2, sarcastic
Bruno,inferred,2,control,19,3, paradoxical
Bruno,inferred,2,control,19,4, ironic
Bruno,inferred,2,control,19,5, humorous
Bruno,inferred,2,control,19,6, cynical
Bruno,inferred,2,control,19,7, lazy
Bruno,inferred,2,control,19,8, unconventional
Bruno,inferred,2,control,19,9, eccentric
Bruno,inferred,2,control,19,10, idiosyncratic
Bruno,inferred,2,control,19,11, arrogant
Bruno,inferred,2,control,19,12, sneaky
Bruno,inferred,2,control,19,13, likely
Bruno,inferred,2,control,19,14, comedic
Bruno,inferred,2,control,19,15, characterized
Bruno,inferred,2,control,19,16, lackluster
Bruno,inferred,2,control,19,17, sarcasm
Bruno,inferred,2,control,19,18, believable
Bruno,inferred,2,control,19,19, opportunistic
Bruno,inferred,2,control,19,20, grumpy
Bruno,inferred,2,control,20,1, lazy
Bruno,inferred,2,control,20,2, laziness
Bruno,inferred,2,control,20,3, quiet
Bruno,inferred,2,control,20,4, sarcastic
Bruno,inferred,2,control,20,5, humorous
Bruno,inferred,2,control,20,6, quirky
Bruno,inferred,2,control,20,7, cynical
Bruno,inferred,2,control,20,8, nonchal
Bruno,inferred,2,control,20,9, sneaky
Bruno,inferred,2,control,20,10, grumpy
Bruno,inferred,2,control,20,11, arrogant
Bruno,inferred,2,control,20,12, ironic
Bruno,inferred,2,control,20,13, playful
Bruno,inferred,2,control,20,14, gentle
Bruno,inferred,2,control,20,15, unreliable
Bruno,inferred,2,control,20,16, minimalistic
Bruno,inferred,2,control,20,17, lackluster
Bruno,inferred,2,control,20,18, unassuming
Bruno,inferred,2,control,20,19, complacent
Bruno,inferred,2,control,20,20, passive
Bruno,inferred,2,control,21,1, lazy
Bruno,inferred,2,control,21,2, laziness
Bruno,inferred,2,control,21,3, nonchal
Bruno,inferred,2,control,21,4, quiet
Bruno,inferred,2,control,21,5, cynical
Bruno,inferred,2,control,21,6, arrogant
Bruno,inferred,2,control,21,7, unassuming
Bruno,inferred,2,control,21,8, quirky
Bruno,inferred,2,control,21,9, someone
Bruno,inferred,2,control,21,10, sarcastic
Bruno,inferred,2,control,21,11, complacent
Bruno,inferred,2,control,21,12, grumpy
Bruno,inferred,2,control,21,13, sneaky
Bruno,inferred,2,control,21,14, carefree
Bruno,inferred,2,control,21,15, minimalistic
Bruno,inferred,2,control,21,16, unreliable
Bruno,inferred,2,control,21,17, calm
Bruno,inferred,2,control,21,18, quietly
Bruno,inferred,2,control,21,19, lackluster
Bruno,inferred,2,control,21,20, humorous
Bruno,inferred,2,control,22,1, lazy
Bruno,inferred,2,control,22,2, laziness
Bruno,inferred,2,control,22,3, nonchal
Bruno,inferred,2,control,22,4, cynical
Bruno,inferred,2,control,22,5, unreliable
Bruno,inferred,2,control,22,6, quirky
Bruno,inferred,2,control,22,7, quiet
Bruno,inferred,2,control,22,8, arrogant
Bruno,inferred,2,control,22,9, complacent
Bruno,inferred,2,control,22,10, sarcastic
Bruno,inferred,2,control,22,11, unassuming
Bruno,inferred,2,control,22,12, grumpy
Bruno,inferred,2,control,22,13, careless
Bruno,inferred,2,control,22,14, minimalistic
Bruno,inferred,2,control,22,15, sneaky
Bruno,inferred,2,control,22,16, irresponsible
Bruno,inferred,2,control,22,17, mischievous
Bruno,inferred,2,control,22,18, humorous
Bruno,inferred,2,control,22,19, carefree
Bruno,inferred,2,control,22,20, enigmatic
Bruno,inferred,2,control,23,1, lazy
Bruno,inferred,2,control,23,2, laziness
Bruno,inferred,2,control,23,3, arrogant
Bruno,inferred,2,control,23,4, cynical
Bruno,inferred,2,control,23,5, nonchal
Bruno,inferred,2,control,23,6, complacent
Bruno,inferred,2,control,23,7, grumpy
Bruno,inferred,2,control,23,8, irresponsible
Bruno,inferred,2,control,23,9, careless
Bruno,inferred,2,control,23,10, quirky
Bruno,inferred,2,control,23,11, unreliable
Bruno,inferred,2,control,23,12, selfish
Bruno,inferred,2,control,23,13, sarcastic
Bruno,inferred,2,control,23,14, mischievous
Bruno,inferred,2,control,23,15, carefree
Bruno,inferred,2,control,23,16, quiet
Bruno,inferred,2,control,23,17, disrespectful
Bruno,inferred,2,control,23,18, unassuming
Bruno,inferred,2,control,23,19, reckless
Bruno,inferred,2,control,23,20, resourceful
Bruno,inferred,2,control,24,1, lazy
Bruno,inferred,2,control,24,2, laziness
Bruno,inferred,2,control,24,3, cynical
Bruno,inferred,2,control,24,4, complacent
Bruno,inferred,2,control,24,5, nonchal
Bruno,inferred,2,control,24,6, arrogant
Bruno,inferred,2,control,24,7, grumpy
Bruno,inferred,2,control,24,8, unreliable
Bruno,inferred,2,control,24,9, cautious
Bruno,inferred,2,control,24,10, carefree
Bruno,inferred,2,control,24,11, selfish
Bruno,inferred,2,control,24,12, careless
Bruno,inferred,2,control,24,13, irresponsible
Bruno,inferred,2,control,24,14, frugal
Bruno,inferred,2,control,24,15, quiet
Bruno,inferred,2,control,24,16, quirky
Bruno,inferred,2,control,24,17, Lazy
Bruno,inferred,2,control,24,18, reckless
Bruno,inferred,2,control,24,19, lonely
Bruno,inferred,2,control,24,20, disrespectful
Bruno,inferred,2,control,25,1, lazy
Bruno,inferred,2,control,25,2, laziness
Bruno,inferred,2,control,25,3,lazy
Bruno,inferred,2,control,25,4, Lazy
Bruno,inferred,2,control,25,5, complacent
Bruno,inferred,2,control,25,6, cynical
Bruno,inferred,2,control,25,7,Lazy
Bruno,inferred,2,control,25,8, nonchal
Bruno,inferred,2,control,25,9, careless
Bruno,inferred,2,control,25,10, cautious
Bruno,inferred,2,control,25,11, arrogant
Bruno,inferred,2,control,25,12, carefree
Bruno,inferred,2,control,25,13, selfish
Bruno,inferred,2,control,25,14, irresponsible
